iters,samples,run,position,chosen_char,correct_char,chosen_score_ns,second_char,second_score_ns,gap_ns,gap_ratio,was_correct,partial_guess
10000,200,10,4,o,o,126471,T,101840,24631,1.2418597800471327,true,r4ndo
10000,200,10,5,m,m,150898,K,128185,22713,1.177189218707337,true,r4ndom
10000,200,10,6,P,P,179348,8,154547,24801,1.1604754540689888,true,r4ndomP
10000,200,10,7,@,@,202320,c,180196,22124,1.1227774201425116,true,r4ndomP@
10000,200,10,8,s,s,227233,9,203631,23602,1.1159057314456051,true,r4ndomP@s
10000,200,10,9,s,s,253578,K,228902,24676,1.1078015919476458,true,r4ndomP@ss
10000,200,11,0,r,r,25470,%,28,25442,909.6428571428571,true,r
10000,200,11,1,4,4,50442,b,25506,24936,1.9776523171018583,true,r4
10000,200,11,2,n,n,75963,V,50949,25014,1.4909615497850792,true,r4n
10000,200,11,3,d,d,101319,z,76300,25019,1.3279030144167758,true,r4nd
10000,200,11,4,o,o,126804,a,101655,25149,1.247395602774089,true,r4ndo
10000,200,11,5,m,m,150432,I,127298,23134,1.1817310562616852,true,r4ndom
10000,200,11,6,P,P,176218,M,154590,21628,1.1399055566336762,true,r4ndomP
10000,200,11,7,@,@,200543,B,178147,22396,1.125716402746047,true,r4ndomP@
10000,200,11,8,s,s,227555,x,204174,23381,1.1145150704791011,true,r4ndomP@s
10000,200,11,9,s,s,252827,z,228100,24727,1.1084042086804033,true,r4ndomP@ss
10000,200,12,0,r,r,25500,X,27,25473,944.4444444444445,true,r
10000,200,12,1,4,4,50452,a,25500,24952,1.9785098039215687,true,r4
10000,200,12,2,n,n,75676,9,50958,24718,1.4850661328937556,true,r4n
10000,200,12,3,d,d,100505,l,76400,24105,1.3155104712041885,true,r4nd
10000,200,12,4,o,o,126419,#,101840,24579,1.2413491751767478,true,r4ndo
10000,200,12,5,m,m,151111,7,128185,22926,1.1788508795880954,true,r4ndom
10000,200,12,6,P,P,176779,@,152806,23973,1.156885200842899,true,r4ndomP
10000,200,12,7,@,@,202000,8,178070,23930,1.1343853540742406,true,r4ndomP@
10000,200,12,8,s,s,227435,n,206320,21115,1.1023410236525786,true,r4ndomP@s
10000,200,12,9,s,s,252472,p,230735,21737,1.094207640800052,true,r4ndomP@ss
10000,200,13,0,r,r,25390,l,44,25346,577.0454545454545,true,r
10000,200,13,1,4,4,50541,W,25491,25050,1.9826997763916676,true,r4
10000,200,13,2,n,n,75674,d,50949,24725,1.485289210779407,true,r4n
10000,200,13,3,d,d,100806,m,76398,24408,1.3194848032671012,true,r4nd
10000,200,13,4,o,o,126417,s,101714,24703,1.242867255245099,true,r4ndo
10000,200,13,5,m,m,152152,V,127384,24768,1.1944357219117,true,r4ndom
10000,200,13,6,P,P,176513,7,153345,23168,1.1510841566402557,true,r4ndomP
10000,200,13,7,@,@,202289,W,180471,21818,1.1208947697968095,true,r4ndomP@
10000,200,13,8,s,s,227359,9,203738,23621,1.1159381166007323,true,r4ndomP@s
10000,200,13,9,s,s,252655,6,228440,24215,1.1060015759061461,true,r4ndomP@ss
10000,200,14,0,r,r,25500,^,28,25472,910.7142857142857,true,r
10000,200,14,1,4,4,51326,e,25660,25666,2.0002338269680435,true,r4
10000,200,14,2,n,n,75765,j,50949,24816,1.4870753106047223,true,r4n
10000,200,14,3,d,d,101057,t,76400,24657,1.322735602094241,true,r4nd
10000,200,14,4,o,o,126206,6,101916,24290,1.2383335295733742,true,r4ndo
10000,200,14,5,m,m,151590,X,128053,23537,1.183806705036196,true,r4ndom
10000,200,14,6,P,P,176748,a,153466,23282,1.1517078701471335,true,r4ndomP
10000,200,14,7,@,@,202220,b,178245,23975,1.1345058767426857,true,r4ndomP@
10000,200,14,8,s,s,227541,9,203605,23936,1.1175609636305592,true,r4ndomP@s
10000,200,14,9,s,s,251221,3,228660,22561,1.0986661418700254,true,r4ndomP@ss
10000,200,15,0,r,r,25500,^,30,25470,850,true,r
10000,200,15,1,4,4,50100,b,25500,24600,1.964705882352941,true,r4
10000,200,15,2,n,n,75296,k,51023,24273,1.475726633087039,true,r4n
10000,200,15,3,d,d,100685,p,76303,24382,1.3195418266647445,true,r4nd
10000,200,15,4,o,o,126467,O,101770,24697,1.2426746585437751,true,r4ndo
10000,200,15,5,m,m,151429,I,127300,24129,1.1895443833464259,true,r4ndom
10000,200,15,6,P,P,176688,#,153685,23003,1.1496762859094902,true,r4ndomP
10000,200,15,7,@,@,201998,p,180516,21482,1.1190033016463914,true,r4ndomP@
10000,200,15,8,s,s,227133,8,203720,23413,1.1149273512664442,true,r4ndomP@s
10000,200,15,9,s,s,252991,2,228620,24371,1.106600472399615,true,r4ndomP@ss
10000,200,16,0,r,r,25500,U,31,25469,822.5806451612904,true,r
10000,200,16,1,4,4,50444,a,25500,24944,1.9781960784313726,true,r4
10000,200,16,2,n,n,75321,g,50950,24371,1.478331697742885,true,r4n
10000,200,16,3,d,d,100928,m,76390,24538,1.3212200549810185,true,r4nd
10000,200,16,4,o,o,126197,j,101714,24483,1.2407043278211456,true,r4ndo
10000,200,16,5,m,m,151175,H,127273,23902,1.1878010261406582,true,r4ndom
10000,200,16,6,P,P,175854,a,152757,23097,1.1512009269624306,true,r4ndomP
10000,200,16,7,@,@,202385,B,178159,24226,1.1359796586195476,true,r4ndomP@
10000,200,16,8,s,s,227805,2,205112,22693,1.1106371153321113,true,r4ndomP@s
10000,200,16,9,s,s,252180,p,230507,21673,1.094023175001193,true,r4ndomP@ss
10000,200,17,0,r,r,25500,m,33,25467,772.7272727272727,true,r
10000,200,17,1,4,4,51167,s,25877,25290,1.977315763032809,true,r4
10000,200,17,2,n,n,75895,@,51929,23966,1.4615147605384275,true,r4n
10000,200,17,3,d,d,102060,i,77300,24760,1.3203104786545925,true,r4nd
10000,200,17,4,o,o,126846,H,102569,24277,1.2366894480788542,true,r4ndo
10000,200,17,5,m,m,150659,@,127295,23364,1.1835421658352645,true,r4ndom
10000,200,17,6,P,P,175805,v,152764,23041,1.150827420072792,true,r4ndomP
10000,200,17,7,@,@,202202,z,178140,24062,1.1350735376670036,true,r4ndomP@
10000,200,17,8,s,s,227685,7,203482,24203,1.11894418179495,true,r4ndomP@s
10000,200,17,9,s,s,256775,Y,228973,27802,1.1214204294829522,true,r4ndomP@ss
10000,200,18,0,r,r,25500,@,27,25473,944.4444444444445,true,r
10000,200,18,1,4,4,50235,c,25500,24735,1.97,true,r4
10000,200,18,2,n,n,76079,d,50948,25131,1.4932676454424119,true,r4n
10000,200,18,3,d,d,101728,e,76347,25381,1.3324426631039858,true,r4nd
10000,200,18,4,o,o,125418,8,101975,23443,1.2298896788428537,true,r4ndo
10000,200,18,5,m,m,151170,G,127299,23871,1.1875191478330545,true,r4ndom
10000,200,18,6,P,P,177070,5,153665,23405,1.1523118472000782,true,r4ndomP
10000,200,18,7,@,@,200889,z,178229,22660,1.1271398032867828,true,r4ndomP@
10000,200,18,8,s,s,227259,7,203623,23636,1.1160772604273583,true,r4ndomP@s
10000,200,18,9,s,s,252760,T,230565,22195,1.096263526554334,true,r4ndomP@ss
10000,200,19,0,r,r,25500,p,27,25473,944.4444444444445,true,r
10000,200,19,1,4,4,50663,a,25500,25163,1.9867843137254901,true,r4
10000,200,19,2,n,n,76332,5,50959,25373,1.4979100845777977,true,r4n
10000,200,19,3,d,d,100842,#,76874,23968,1.3117829175013658,true,r4nd
10000,200,19,4,o,o,126585,N,103325,23260,1.225114928623276,true,r4ndo
10000,200,19,5,m,m,151697,P,129150,22547,1.174579945799458,true,r4ndom
10000,200,19,6,P,P,177293,b,152063,25230,1.1659180734300916,true,r4ndomP
10000,200,19,7,@,@,202348,$,178270,24078,1.1350647893644472,true,r4ndomP@
10000,200,19,8,s,s,227430,C,203140,24290,1.1195727084769125,true,r4ndomP@s
10000,200,19,9,s,s,250771,K,230641,20130,1.0872784977519174,true,r4ndomP@ss
10000,200,20,0,r,r,25356,G,27,25329,939.1111111111111,true,r
10000,200,20,1,4,4,50532,*,25498,25034,1.9818024943132795,true,r4
10000,200,20,2,n,n,75280,a,50959,24321,1.4772660374026179,true,r4n
10000,200,20,3,d,d,100765,p,76620,24145,1.315126598799269,true,r4nd
10000,200,20,4,o,o,126223,v,101718,24505,1.240911146503077,true,r4ndo
10000,200,20,5,m,m,152363,w,127469,24894,1.195294542202418,true,r4ndom
10000,200,20,6,P,P,176690,G,152733,23957,1.1568554274452802,true,r4ndomP
10000,200,20,7,@,@,202172,%,178290,23882,1.1339503056817544,true,r4ndomP@
10000,200,20,8,s,s,227117,6,203396,23721,1.1166247123837243,true,r4ndomP@s
10000,200,20,9,s,s,252989,H,231779,21210,1.0915095845611553,true,r4ndomP@ss
10000,200,21,0,r,r,25500,@,26,25474,980.7692307692307,true,r
10000,200,21,1,4,4,50942,h,25798,25144,1.974649197612218,true,r4
10000,200,21,2,n,n,75447,G,51726,23721,1.4585894907783319,true,r4n
10000,200,21,3,d,d,100710,$,77739,22971,1.2954887508200517,true,r4nd
10000,200,21,4,o,o,129516,q,104417,25099,1.2403727362402674,true,r4ndo
10000,200,21,5,m,m,150499,D,128526,21973,1.170961517513966,true,r4ndom
10000,200,21,6,P,P,176566,B,153658,22908,1.149084330135756,true,r4ndomP
10000,200,21,7,@,@,202459,x,178235,24224,1.135910455297781,true,r4ndomP@
10000,200,21,8,s,s,227379,Y,203848,23531,1.1154340488991799,true,r4ndomP@s
10000,200,21,9,s,s,252295,Y,228350,23945,1.1048609590540837,true,r4ndomP@ss
10000,200,22,0,r,r,25500,*,28,25472,910.7142857142857,true,r
10000,200,22,1,4,4,50861,a,25502,25359,1.9943925966590856,true,r4
10000,200,22,2,n,n,75258,a,50931,24327,1.4776462272486306,true,r4n
10000,200,22,3,d,d,101083,V,76400,24683,1.3230759162303665,true,r4nd
10000,200,22,4,o,o,125454,2,103508,21946,1.2120222591490513,true,r4ndo
10000,200,22,5,m,m,155153,S,130247,24906,1.1912212949242593,true,r4ndom
10000,200,22,6,P,P,181498,d,158988,22510,1.1415830125544066,true,r4ndomP
10000,200,22,7,@,@,201937,v,178093,23844,1.1338851049732444,true,r4ndomP@
10000,200,22,8,s,s,227467,3,203720,23747,1.1165668564696642,true,r4ndomP@s
10000,200,22,9,s,s,252693,$,231215,21478,1.0928918971520014,true,r4ndomP@ss
10000,200,23,0,r,r,25500,k,28,25472,910.7142857142857,true,r
10000,200,23,1,4,4,50474,a,25500,24974,1.979372549019608,true,r4
10000,200,23,2,n,n,75822,k,51525,24297,1.4715574963609899,true,r4n
10000,200,23,3,d,d,100920,Y,77279,23641,1.3059175196366413,true,r4nd
10000,200,23,4,o,o,126935,e,103275,23660,1.2290970709271363,true,r4ndo
10000,200,23,5,m,m,151460,C,128806,22654,1.1758769001444032,true,r4ndom
10000,200,23,6,P,P,176476,a,152473,24003,1.157424593206666,true,r4ndomP
10000,200,23,7,@,@,200894,t,177404,23490,1.1324096412707718,true,r4ndomP@
10000,200,23,8,s,s,225895,2,202460,23435,1.115751259508051,true,r4ndomP@s
10000,200,23,9,s,s,252688,B,229216,23472,1.1024012285355298,true,r4ndomP@ss
10000,200,24,0,r,r,25500,F,28,25472,910.7142857142857,true,r
10000,200,24,1,4,4,50586,b,25500,25086,1.9837647058823529,true,r4
10000,200,24,2,n,n,75656,4,50955,24701,1.4847610636836424,true,r4n
10000,200,24,3,d,d,100660,F,76294,24366,1.3193698062757229,true,r4nd
10000,200,24,4,o,o,125938,e,101840,24098,1.2366260801256874,true,r4ndo
10000,200,24,5,m,m,151335,y,127200,24135,1.1897405660377358,true,r4ndom
10000,200,24,6,P,P,176799,M,152632,24167,1.1583350804549504,true,r4ndomP
10000,200,24,7,@,@,202643,u,178220,24423,1.1370384917517675,true,r4ndomP@
10000,200,24,8,s,s,227304,3,203683,23621,1.1159694230740906,true,r4ndomP@s
10000,200,24,9,s,s,251490,@,230858,20632,1.089370955305859,true,r4ndomP@ss
10000,200,25,0,r,r,25500,E,30,25470,850,true,r
10000,200,25,1,4,4,50195,m,25795,24400,1.9459197518899012,true,r4
10000,200,25,2,n,n,75550,b,51470,24080,1.4678453468039634,true,r4n
10000,200,25,3,d,d,101445,3,78922,22523,1.2853830364157015,true,r4nd
10000,200,25,4,o,o,128019,t,103927,24092,1.2318165635494145,true,r4ndo
10000,200,25,5,m,m,151660,z,128708,22952,1.1783261335736706,true,r4ndom
10000,200,25,6,P,P,176540,Q,152480,24060,1.157791185729276,true,r4ndomP
10000,200,25,7,@,@,201979,t,178171,23808,1.133624439443007,true,r4ndomP@
10000,200,25,8,s,s,227376,2,203709,23667,1.1161804338541743,true,r4ndomP@s
10000,200,25,9,s,s,252591,6,228419,24172,1.1058230707603134,true,r4ndomP@ss
10000,200,26,0,r,r,25500,X,34,25466,750,true,r
10000,200,26,1,4,4,50236,C,25510,24726,1.9692669541356331,true,r4
10000,200,26,2,n,n,75752,m,50819,24933,1.4906235856667782,true,r4n
10000,200,26,3,d,d,101115,7,76384,24731,1.3237719941348973,true,r4nd
10000,200,26,4,o,o,125935,x,101830,24105,1.2367180595109497,true,r4ndo
10000,200,26,5,m,m,152165,x,127262,24903,1.19568292184627,true,r4ndom
10000,200,26,6,P,P,178255,S,152915,25340,1.1657129777981232,true,r4ndomP
10000,200,26,7,@,@,201740,2,180972,20768,1.1147580841235107,true,r4ndomP@
10000,200,26,8,s,s,227250,1,204855,22395,1.1093212272094897,true,r4ndomP@s
10000,200,26,9,s,s,252943,9,230372,22571,1.0979763165662493,true,r4ndomP@ss
10000,200,27,0,r,r,25500,k,27,25473,944.4444444444445,true,r
10000,200,27,1,4,4,51522,0,25800,25722,1.9969767441860464,true,r4
10000,200,27,2,n,n,76269,b,51232,25037,1.4886984697064334,true,r4n
10000,200,27,3,d,d,101079,#,77355,23724,1.3066899360093078,true,r4nd
10000,200,27,4,o,o,128575,r,103026,25549,1.2479859452953623,true,r4ndo
10000,200,27,5,m,m,153537,v,128412,25125,1.1956592841790488,true,r4ndom
10000,200,27,6,P,P,177298,t,152664,24634,1.1613608971335745,true,r4ndomP
10000,200,27,7,@,@,201540,M,178067,23473,1.1318211684365997,true,r4ndomP@
10000,200,27,8,s,s,226765,1,203715,23050,1.1131482708686156,true,r4ndomP@s
10000,200,27,9,s,s,252311,Z,228760,23551,1.102950690680189,true,r4ndomP@ss
10000,200,28,0,r,r,25500,v,29,25471,879.3103448275862,true,r
10000,200,28,1,4,4,50364,r,25500,24864,1.9750588235294118,true,r4
10000,200,28,2,n,n,75505,a,50905,24600,1.4832531185541695,true,r4n
10000,200,28,3,d,d,100795,a,76400,24395,1.319306282722513,true,r4nd
10000,200,28,4,o,o,125475,i,101490,23985,1.2363287023352054,true,r4ndo
10000,200,28,5,m,m,151330,9,127765,23565,1.1844401831487497,true,r4ndom
10000,200,28,6,P,P,179118,0,153670,25448,1.1656016138478558,true,r4ndomP
10000,200,28,7,@,@,201220,7,179270,21950,1.1224410107658838,true,r4ndomP@
10000,200,28,8,s,s,227655,N,206775,20880,1.1009793253536453,true,r4ndomP@s
10000,200,28,9,s,s,251293,8,230050,21243,1.0923407954792437,true,r4ndomP@ss
10000,200,29,0,r,r,25500,H,30,25470,850,true,r
10000,200,29,1,4,4,50521,L,25800,24721,1.9581782945736435,true,r4
10000,200,29,2,n,n,75505,1,51319,24186,1.4712874374013523,true,r4n
10000,200,29,3,d,d,100824,w,78287,22537,1.2878766589599806,true,r4nd
10000,200,29,4,o,o,128789,f,104093,24696,1.2372493827634903,true,r4ndo
10000,200,29,5,m,m,152782,i,130048,22734,1.174812376968504,true,r4ndom
10000,200,29,6,P,P,176003,l,153682,22321,1.145241472651319,true,r4ndomP
10000,200,29,7,@,@,200573,r,178183,22390,1.1256573298238328,true,r4ndomP@
10000,200,29,8,s,s,227024,0,203596,23428,1.1150710230063459,true,r4ndomP@s
10000,200,29,9,s,s,252960,e,228288,24672,1.1080740117746004,true,r4ndomP@ss
10000,200,30,0,r,r,25729,p,28,25701,918.8928571428571,true,r
10000,200,30,1,4,4,50395,d,25500,24895,1.9762745098039216,true,r4
10000,200,30,2,n,n,75720,l,50816,24904,1.4900818639798488,true,r4n
10000,200,30,3,d,d,100979,c,76348,24631,1.322614868758841,true,r4nd
10000,200,30,4,o,o,126028,d,101841,24187,1.2374976679333471,true,r4ndo
10000,200,30,5,m,m,152039,C,127339,24700,1.1939704253999168,true,r4ndom
10000,200,30,6,P,P,179136,$,154449,24687,1.159839170211526,true,r4ndomP
10000,200,30,7,@,@,201943,z,181129,20814,1.114912576119782,true,r4ndomP@
10000,200,30,8,s,s,227229,0,203539,23690,1.1163904706223378,true,r4ndomP@s
10000,200,30,9,s,s,252509,5,230459,22050,1.0956786239634815,true,r4ndomP@ss
10000,200,31,0,r,r,25500,s,28,25472,910.7142857142857,true,r
10000,200,31,1,4,4,50385,s,25785,24600,1.954043048283886,true,r4
10000,200,31,2,n,n,76055,m,50947,25108,1.4928258778730839,true,r4n
10000,200,31,3,d,d,100975,X,76400,24575,1.3216623036649215,true,r4nd
10000,200,31,4,o,o,126609,m,101565,25044,1.246581007236745,true,r4ndo
10000,200,31,5,m,m,151481,T,127445,24036,1.1885990034917022,true,r4ndom
10000,200,31,6,P,P,175999,L,152745,23254,1.1522406625421453,true,r4ndomP
10000,200,31,7,@,@,201980,b,178080,23900,1.1342093441150045,true,r4ndomP@
10000,200,31,8,s,s,226990,1,203485,23505,1.1155121999164557,true,r4ndomP@s
10000,200,31,9,s,s,253465,D,228733,24732,1.1081260683854102,true,r4ndomP@ss
10000,200,32,0,r,r,25500,&,28,25472,910.7142857142857,true,r
10000,200,32,1,4,4,50302,G,25587,24715,1.9659201938484387,true,r4
10000,200,32,2,n,n,75727,V,50949,24778,1.4863294667216236,true,r4n
10000,200,32,3,d,d,100802,V,76390,24412,1.3195706244272811,true,r4nd
10000,200,32,4,o,o,125601,c,102455,23146,1.22591381582158,true,r4ndo
10000,200,32,5,m,m,151249,F,128785,22464,1.1744302519703382,true,r4ndom
10000,200,32,6,P,P,176613,^,152350,24263,1.1592582868395143,true,r4ndomP
10000,200,32,7,@,@,200628,r,178057,22571,1.1267627782114715,true,r4ndomP@
10000,200,32,8,s,s,227069,z,203636,23433,1.1150729733445952,true,r4ndomP@s
10000,200,32,9,s,s,252393,H,229227,23166,1.1010613932913662,true,r4ndomP@ss
10000,200,33,0,r,r,25355,J,29,25326,874.3103448275862,true,r
10000,200,33,1,4,4,50245,n,25500,24745,1.9703921568627452,true,r4
10000,200,33,2,n,n,75659,w,50747,24912,1.490905866356632,true,r4n
10000,200,33,3,d,d,100825,f,77359,23466,1.3033389780116083,true,r4nd
10000,200,33,4,o,o,126256,J,102568,23688,1.2309492239294906,true,r4ndo
10000,200,33,5,m,m,151523,Y,130054,21469,1.1650775831577653,true,r4ndom
10000,200,33,6,P,P,177030,B,153880,23150,1.1504419027813881,true,r4ndomP
10000,200,33,7,@,@,201801,r,178113,23688,1.1329942227686918,true,r4ndomP@
10000,200,33,8,s,s,227505,0,203725,23780,1.1167259786476869,true,r4ndomP@s
10000,200,33,9,s,s,252891,a,228916,23975,1.1047327403938563,true,r4ndomP@ss
10000,200,34,0,r,r,25500,O,28,25472,910.7142857142857,true,r
10000,200,34,1,4,4,50300,c,25500,24800,1.9725490196078432,true,r4
10000,200,34,2,n,n,75668,c,50937,24731,1.4855213302707266,true,r4n
10000,200,34,3,d,d,100521,L,76400,24121,1.315719895287958,true,r4nd
10000,200,34,4,o,o,125549,k,102053,23496,1.230233310142769,true,r4ndo
10000,200,34,5,m,m,151280,v,127298,23982,1.1883925906141495,true,r4ndom
10000,200,34,6,P,P,176715,a,152262,24453,1.1605981794538363,true,r4ndomP
10000,200,34,7,@,@,201851,P,178650,23201,1.1298684578785334,true,r4ndomP@
10000,200,34,8,s,s,227104,0,203619,23485,1.115337959620664,true,r4ndomP@s
10000,200,34,9,s,s,252916,w,228602,24314,1.1063595244136097,true,r4ndomP@ss
10000,200,35,0,r,r,26000,x,37,25963,702.7027027027027,true,r
10000,200,35,1,4,4,50354,e,25631,24723,1.9645741484920605,true,r4
10000,200,35,2,n,n,76390,z,51070,25320,1.4957900920305462,true,r4n
10000,200,35,3,d,d,100775,a,76304,24471,1.3207040260012581,true,r4nd
10000,200,35,4,o,o,126363,#,102258,24105,1.2357272780613742,true,r4ndo
10000,200,35,5,m,m,151266,v,127297,23969,1.1882919471786453,true,r4ndom
10000,200,35,6,P,P,176597,p,152453,24144,1.158370120627341,true,r4ndomP
10000,200,35,7,@,@,200566,a,177341,23225,1.1309623832052373,true,r4ndomP@
10000,200,35,8,s,s,227085,0,206149,20936,1.1015576112423537,true,r4ndomP@s
10000,200,35,9,s,s,254505,y,230729,23776,1.1030472979122694,true,r4ndomP@ss
10000,200,36,0,r,r,25500,a,33,25467,772.7272727272727,true,r
10000,200,36,1,4,4,51492,5,25634,25858,2.008738394320044,true,r4
10000,200,36,2,n,n,75913,@,50749,25164,1.4958521350174387,true,r4n
10000,200,36,3,d,d,100980,V,76225,24755,1.3247622171203672,true,r4nd
10000,200,36,4,o,o,126268,S,101501,24767,1.2440074482024808,true,r4ndo
10000,200,36,5,m,m,151414,u,127308,24106,1.1893518082131525,true,r4ndom
10000,200,36,6,P,P,176895,x,152308,24587,1.1614294718596527,true,r4ndomP
10000,200,36,7,@,@,200866,r,178221,22645,1.1270613451837888,true,r4ndomP@
10000,200,36,8,s,s,226542,0,203388,23154,1.1138415245737212,true,r4ndomP@s
10000,200,36,9,s,s,252738,N,228680,24058,1.1052037782053525,true,r4ndomP@ss
10000,200,37,0,r,r,25500,h,30,25470,850,true,r
10000,200,37,1,4,4,50520,b,25507,25013,1.980632767475595,true,r4
10000,200,37,2,n,n,75650,T,50941,24709,1.4850513338960758,true,r4n
10000,200,37,3,d,d,100975,b,76395,24580,1.3217488055501014,true,r4nd
10000,200,37,4,o,o,127126,V,101848,25278,1.2481933862226062,true,r4ndo
10000,200,37,5,m,m,152960,l,128602,24358,1.1894060745556057,true,r4ndom
10000,200,37,6,P,P,176006,K,155802,20204,1.1296774110730285,true,r4ndomP
10000,200,37,7,@,@,201946,0,179545,22401,1.1247653791528587,true,r4ndomP@
10000,200,37,8,s,s,228140,Z,206301,21839,1.1058598843437502,true,r4ndomP@s
10000,200,37,9,s,s,254236,z,232180,22056,1.094995262296494,true,r4ndomP@ss
10000,200,38,0,r,r,25500,P,27,25473,944.4444444444445,true,r
10000,200,38,1,4,4,50162,S,26349,23813,1.9037534631295305,true,r4
10000,200,38,2,n,n,75571,7,51440,24131,1.4691096423017107,true,r4n
10000,200,38,3,d,d,101046,a,76190,24856,1.3262370389814937,true,r4nd
10000,200,38,4,o,o,126275,a,101825,24450,1.2401178492511662,true,r4ndo
10000,200,38,5,m,m,151493,j,127295,24198,1.1900938764287678,true,r4ndom
10000,200,38,6,P,P,176588,Q,153548,23040,1.150050798447391,true,r4ndomP
10000,200,38,7,@,@,202404,q,178212,24192,1.1357484344488586,true,r4ndomP@
10000,200,38,8,s,s,227181,Z,203668,23513,1.115447689376829,true,r4ndomP@s
10000,200,38,9,s,s,252389,a,228657,23732,1.1037886441263551,true,r4ndomP@ss
10000,200,39,0,r,r,25356,$,35,25321,724.4571428571429,true,r
10000,200,39,1,4,4,50287,g,25500,24787,1.9720392156862745,true,r4
10000,200,39,2,n,n,75733,@,50940,24793,1.4867098547310562,true,r4n
10000,200,39,3,d,d,101144,M,76442,24702,1.3231469610946862,true,r4nd
10000,200,39,4,o,o,125489,3,102009,23480,1.2301757688047132,true,r4ndo
10000,200,39,5,m,m,151405,s,127300,24105,1.1893558523173606,true,r4ndom
10000,200,39,6,P,P,177100,c,152387,24713,1.1621726262738947,true,r4ndomP
10000,200,39,7,@,@,203175,#,179269,23906,1.1333526711255153,true,r4ndomP@
10000,200,39,8,s,s,227730,Z,206861,20869,1.1008841685963038,true,r4ndomP@s
10000,200,39,9,s,s,256256,r,232317,23939,1.1030445468906709,true,r4ndomP@ss
10000,200,40,0,r,r,25500,l,35,25465,728.5714285714286,true,r
10000,200,40,1,4,4,50344,b,25615,24729,1.9654108920554363,true,r4
10000,200,40,2,n,n,75736,E,50892,24844,1.4881710288453982,true,r4n
10000,200,40,3,d,d,100377,9,76400,23977,1.3138350785340314,true,r4nd
10000,200,40,4,o,o,125320,I,101471,23849,1.235032669432646,true,r4ndo
10000,200,40,5,m,m,151503,s,127286,24217,1.1902565875273008,true,r4ndom
